tot_popE,med_incomeE,mon_housE,pct_ten,pct_foreign,maj_foreign,maj_tra,maj_race
5092,31243,2235,0.3976826394344069,0.1635899450117832,FALSE,Car,nh_white
3962,26451,1790,0.4823321554770318,0.08960121150933872,FALSE,Car,nh_white
5978,34675,2223,0.6630980260956841,0.3902643024422884,FALSE,Car,nh_black
4389,48750,1869,0.3533834586466165,0.12531328320802004,FALSE,Car,nh_white
5137,25236,1622,0.8144831613782363,0.3663616897021608,FALSE,Car,nh_black
5299,51607,1965,0.28892243819588603,0.15927533496886204,FALSE,Car,nh_white
3621,93033,2216,0.6542391604529135,0.15603424468378901,FALSE,Car,nh_white
2809,37477,1537,0.704877180491278,0.1769312922748309,FALSE,Public Transportation,nh_white
6549,18642,2102,0.8048557031607879,0.2579019697663765,FALSE,Car,nh_black
2334,64066,1355,0.7433590402742074,0.155955441302485,FALSE,Walking,nh_white
3935,26590,1958,0.8861499364675984,0.37738246505717915,FALSE,Public Transportation,nh_white
5750,16413,2298,0.8483478260869565,0.33304347826086955,FALSE,Public Transportation,nh_black
5978,30567,2201,0.5776179324188692,0.3228504516560723,FALSE,Car,nh_black
2295,64423,962,0.4666666666666667,0.04531590413943355,FALSE,Car,nh_white
4318,21579,1292,0.5097267253358037,0.44835572024085224,FALSE,Car,nh_black
2817,34976,1024,0.7564785232516862,0.2477813276535321,FALSE,Public Transportation,h_latino
4197,66814,1742,0.16726233023588277,0.10531331903740768,FALSE,Car,nh_white
3150,64388,1251,0.3622222222222222,0.19206349206349208,FALSE,Car,nh_white
4861,58086,1660,0.07776177741205513,0.15284920798189672,FALSE,Car,nh_white
2344,77005,898,0.27602389078498296,0.23720136518771331,FALSE,Car,nh_white
1975,28922,549,0.9772151898734177,0.04759493670886076,FALSE,Car,nh_white
5164,46384,2433,0.5441518202943455,0.302285050348567,FALSE,Car,nh_white
5027,60429,2132,0.3393674159538492,0.2142430873284265,FALSE,Car,nh_white
3141,52745,1141,0.33715377268385865,0.22604266157274752,FALSE,Car,nh_white
3691,100875,1330,0.10539149282037388,0.17881332972094283,FALSE,Car,nh_white
4430,67194,1573,0.22392776523702032,0.15846501128668172,FALSE,Car,nh_white
5296,56293,1891,0.21487915407854985,0.15540030211480363,FALSE,Car,nh_white
5989,53036,2439,0.1429287026214727,0.16997829353815327,FALSE,Car,nh_white
7145,59468,2503,0.13435969209237228,0.15675297410776767,FALSE,Car,nh_white
4301,74805,1556,0.04719832597070449,0.09765170890490583,FALSE,Car,nh_white
4491,43277,1716,0.25384101536406145,0.1398352260075707,FALSE,Car,nh_white
5896,43443,1972,0.047998643147896876,0.09955902306648576,FALSE,Car,nh_white
7889,37131,2835,0.039675497528203825,0.05957662568132843,FALSE,Car,nh_white
8145,65294,2701,0.05316144874155924,0.12044198895027625,FALSE,Car,nh_white
6789,40429,1998,0.030343202238915894,0.03770805715127412,FALSE,Car,nh_white
7333,36264,2828,0.4322923769262239,0.048138551752352376,FALSE,Car,nh_white
5753,32638,2487,0.12011124630627498,0.04171736485312011,FALSE,Car,nh_white
7316,52773,2576,0.0777747402952433,0.021049753963914706,FALSE,Car,nh_white
3042,29013,1061,0.43030900723208415,0.27383300460223536,FALSE,Car,nh_black
4298,29240,1733,0.3068869241507678,0.049092601209865055,FALSE,Car,nh_white
3787,30342,1539,0.4827039873250594,0.2001584367573277,FALSE,Car,nh_white
4995,49031,2531,0.17697697697697698,0.05805805805805806,FALSE,Car,nh_white
4023,28611,1894,0.16877951777280636,0.07655978125776783,FALSE,Car,nh_white
5100,33277,1863,0.17215686274509803,0.03980392156862745,FALSE,Car,nh_white
4062,54358,1331,0.018217626784835055,0.04603643525356967,FALSE,Car,nh_white
7310,52171,2985,0.13228454172366622,0.0826265389876881,FALSE,Car,nh_white
6484,40107,2325,0.29410857495373227,0.07819247378161628,FALSE,Car,nh_white
7081,59706,2306,0.059878548227651464,0.032481287953678856,FALSE,Car,nh_white
7201,57356,2296,0.2748229412581586,0.12470490209693098,FALSE,Car,nh_white
7313,54332,2762,0.2769041433064406,0.22767674005196226,FALSE,Car,nh_white
4751,65875,2127,0.18332982529993685,0.1530204167543675,FALSE,Car,nh_white
5095,22254,1408,0.15799803729146222,0.17762512266928362,FALSE,Car,nh_white
6035,71205,2226,0.13322286661143332,0.11367025683512842,FALSE,Car,nh_white
5313,34754,1809,0.07829851308112178,0.02917372482589874,FALSE,Car,nh_white
2796,22481,930,0.6784692417739628,0.3265379113018598,FALSE,Car,nh_white
3281,70714,1177,0.17403230722340748,0.10880829015544041,FALSE,Car,nh_white
5236,47344,1700,0.03284950343773873,0.04430863254392666,FALSE,Car,nh_white
6251,50486,2446,0.1655735082386818,0.08782594784834427,FALSE,Car,nh_white
2790,49861,1277,0.53584229390681,0.22759856630824374,FALSE,Car,nh_white
3953,27874,1231,0.5610928408803441,0.4227169238552998,FALSE,Car,nh_asian
6520,35347,2565,0.2334355828220859,0.13312883435582823,FALSE,Car,nh_white
5639,54627,2334,0.24383755985103742,0.09363362298279837,FALSE,Car,nh_white
2602,40837,1128,0.7025365103766333,0.3635664873174481,FALSE,Walking,nh_white
2671,30563,1189,0.22875327592661923,0.11194309247472857,FALSE,Car,nh_white
5300,26848,2148,0.3283018867924528,0.06150943396226415,FALSE,Car,nh_white
3328,35533,1388,0.17518028846153846,0.08563701923076923,FALSE,Car,nh_white
3375,17703,1561,0.5238518518518519,0.08296296296296296,FALSE,Car,nh_white
3172,35495,1435,0.15132408575031525,0.012295081967213115,FALSE,Car,nh_white
1960,28102,913,0.3112244897959184,0.10459183673469388,FALSE,Car,nh_white
2871,16392,1827,0.8763497039359108,0.08707767328456983,FALSE,Car,nh_white
5760,32478,2199,0.31059027777777776,0.1310763888888889,FALSE,Car,nh_white
3170,33833,1384,0.08170347003154574,0.03028391167192429,FALSE,Car,nh_white
1287,20530,713,0.3006993006993007,0.01554001554001554,FALSE,Car,nh_white
2822,32312,1168,0.11197732104890148,0.014174344436569808,FALSE,Car,nh_white
3000,38655,1212,0.08966666666666667,0.04833333333333333,FALSE,Car,nh_white
2434,26848,1319,0.4313886606409203,0.020542317173377157,FALSE,Car,nh_white
2111,31635,869,0.23685457129322596,0.03458076740881099,FALSE,Car,nh_white
1744,32500,697,0.040137614678899085,0.034403669724770644,FALSE,Car,nh_white
1504,31693,617,0.12898936170212766,0.02526595744680851,FALSE,Car,nh_white
1714,37500,724,0.03150525087514586,0.0338389731621937,FALSE,Car,nh_white
1205,36700,564,0.11701244813278008,0.017427385892116183,FALSE,Car,nh_white
2392,37575,1044,0.09406354515050168,0.030518394648829432,FALSE,Car,nh_white
5933,41578,2318,0.291926512725434,0.12304062025956515,FALSE,Car,nh_white
3579,23579,1083,0.584241408214585,0.4383906119027661,FALSE,Car,nh_black
4407,30293,1196,0.5881552076242341,0.3755389153619242,FALSE,Car,nh_black
5517,41888,2252,0.23672285662497733,0.07594707268442995,FALSE,Car,nh_white
4467,40580,1659,0.12513991493172152,0.0346989030669353,FALSE,Car,nh_white
3077,38544,963,0.17874553136171595,0.04712382190445239,FALSE,Car,nh_white
5908,35858,2004,0.045023696682464455,0.03148273527420447,FALSE,Car,nh_white
6031,31834,2335,0.2382689437904162,0.013596418504393965,FALSE,Car,nh_white
6294,48764,2597,0.18048935494121385,0.035112805846838256,FALSE,Car,nh_white
5173,56591,1828,0.08003092982795283,0.03324956504929441,FALSE,Car,nh_white
5572,55551,2050,0.08991385498923188,0.02656137832017229,FALSE,Car,nh_white
4679,42463,1538,0.012823252831801668,0.03547766616798461,FALSE,Car,nh_white
6679,40383,2667,0.1416379697559515,0.022159005839197485,FALSE,Car,nh_white
7013,22117,2095,0.5655211749607871,0.5472693569085983,TRUE,Car,nh_black
6964,50345,2815,0.1446008041355543,0.09893739230327397,FALSE,Car,nh_white
3135,40757,936,0.06666666666666667,0.12376395534290272,FALSE,Car,nh_white
3660,41250,1283,0.15846994535519127,0.029508196721311476,FALSE,Car,nh_white
7184,39545,2910,0.3237750556792873,0.13919821826280623,FALSE,Car,nh_white
2635,43333,952,0.10740037950664137,0.03757115749525617,FALSE,Car,nh_white
5009,47732,1876,0.11080055899381114,0.025554002794969055,FALSE,Car,nh_white
3178,30058,1120,0.24292007551919445,0.17967275015733167,FALSE,Car,nh_white
6193,40364,2411,0.05845309220087195,0.10657193605683836,FALSE,Car,nh_white
8270,64006,2753,0.009794437726723096,0.05465538089480049,FALSE,Car,nh_white
7201,41669,3053,0.197611442855159,0.05485349257047632,FALSE,Car,nh_white
3848,38762,1716,0.24064449064449064,0.038201663201663204,FALSE,Car,nh_white
4064,14509,1240,0.7923228346456693,0.468996062992126,FALSE,Car,h_latino
2155,16284,735,0.8524361948955916,0.4877030162412993,FALSE,Car,h_latino
1466,13799,541,0.849931787175989,0.48908594815825374,FALSE,Car,h_latino
4757,35205,1700,0.10258566323313012,0.2171536682783267,FALSE,Car,nh_white
4852,58538,1641,0.05276174773289365,0.18219291014014838,FALSE,Car,nh_white
7272,83491,2502,0.19141914191419143,0.2121837183718372,FALSE,Car,nh_white
4508,37011,1635,0.20252883762200533,0.05323868677905945,FALSE,Car,nh_white
1133,33333,495,0.11827007943512798,0.06001765225066196,FALSE,Car,nh_white
4637,42500,1984,0.07828337287039033,0.034073754582704334,FALSE,Car,nh_white
4979,39611,2377,0.2464350271138783,0.1168909419562161,FALSE,Car,nh_white
3627,32730,1642,0.3333333333333333,0.05955334987593052,FALSE,Car,nh_white
1853,36351,831,0.11602806260118727,0.025903939557474366,FALSE,Car,nh_white
1312,38438,602,0.10746951219512195,0.0350609756097561,FALSE,Car,nh_white
5056,33250,2105,0.3795490506329114,0.08920094936708861,FALSE,Car,nh_white
3796,40553,1443,0.16043203371970496,0.03661749209694415,FALSE,Car,nh_white
7240,49988,2466,0.04378453038674033,0.08632596685082873,FALSE,Car,nh_white
5709,48565,2524,0.14818707304256437,0.06235768085479068,FALSE,Car,nh_white
6463,62422,2397,0.16045180256846667,0.09887049357883336,FALSE,Car,nh_white
5827,46736,2499,0.338252960356959,0.15599794062124592,FALSE,Car,nh_white
6116,84849,2087,0.01814911706998038,0.16677567037279267,FALSE,Car,nh_white
3457,40425,1496,0.5513450969048308,0.21897599074341914,FALSE,Car,nh_white
5574,32873,1539,0.30157875852170796,0.20344456404736275,FALSE,Car,nh_white
3025,20679,1108,0.5566942148760331,0.1609917355371901,FALSE,Car,nh_white
2707,23548,834,0.7185075729589951,0.3269301810121906,FALSE,Car,nh_asian
5875,28683,2461,0.6376170212765957,0.4032340425531915,FALSE,Car,nh_white
4268,51728,1558,0.09536082474226804,0.11293345829428304,FALSE,Car,nh_white
6467,52279,2280,0.11179836090923148,0.10112880779341271,FALSE,Car,nh_white
4640,52048,1604,0.11422413793103449,0.13793103448275862,FALSE,Car,nh_white
7857,33393,3112,0.49993636247931783,0.32760595647193586,FALSE,Car,nh_white
3165,23056,965,0.5131121642969985,0.3368088467614534,FALSE,Car,nh_black
3425,34359,1684,0.12700729927007298,0.09810218978102189,FALSE,Car,nh_white
2891,32714,1430,0.1781390522310619,0.060878588723625046,FALSE,Car,nh_white
5323,40332,2274,0.09318053729100131,0.0428329889160248,FALSE,Car,nh_white
909,25288,286,0.8910891089108911,0.045104510451045104,FALSE,Car,nh_white
3077,35713,1438,0.19304517387065323,0.05849853753656158,FALSE,Car,nh_white
4237,37561,1903,0.25584139721501065,0.09157422704743923,FALSE,Car,nh_white
2964,30231,1431,0.4574898785425101,0.10931174089068826,FALSE,Car,nh_white
3078,34769,1419,0.19070825211176087,0.06757634827810266,FALSE,Car,nh_white
4672,39029,2134,0.11237157534246575,0.03788527397260274,FALSE,Car,nh_white
2558,40506,1271,0.11415168100078187,0.031665363565285376,FALSE,Car,nh_white
4788,52097,1945,0.14724310776942356,0.05242272347535505,FALSE,Car,nh_white
3058,38224,1370,0.18574231523871812,0.0591890124264225,FALSE,Car,nh_white
2777,36287,1387,0.13611811307166005,0.03853078862081383,FALSE,Car,nh_white
3904,42437,1661,0.056864754098360656,0.07530737704918032,FALSE,Car,nh_white
4560,38724,1993,0.08706140350877192,0.06469298245614036,FALSE,Car,nh_white
3706,42454,1554,0.03588774959525094,0.02050728548300054,FALSE,Car,nh_white
7070,44931,2654,0.05884016973125884,0.042998585572843,FALSE,Car,nh_white
6491,32005,2246,0.18317670620859652,0.03697427206901864,FALSE,Car,nh_white
4977,38617,1953,0.19650391802290537,0.0395820775567611,FALSE,Car,nh_white
4047,43152,1692,0.07165801828514949,0.08203607610575735,FALSE,Car,nh_white
3630,44167,1758,0.2096418732782369,0.10027548209366391,FALSE,Car,nh_white
3790,30139,1766,0.3036939313984169,0.09129287598944591,FALSE,Car,nh_white
1759,33698,937,0.23706651506537807,0.052870949403069925,FALSE,Car,nh_white
4142,33393,1862,0.24553355866731047,0.05842588121680348,FALSE,Car,nh_white
2525,41142,1065,0.43326732673267326,0.260990099009901,FALSE,Car,nh_white
6840,36181,2412,0.5366959064327486,0.44707602339181285,FALSE,Car,nh_white
6434,46309,2606,0.5450730494249301,0.36711221635063723,FALSE,Car,nh_white
6031,60757,2467,0.619300281876969,0.08937158016912618,FALSE,Public Transportation,nh_white
6941,52083,2951,0.6903904336550929,0.17475868030543149,FALSE,Public Transportation,nh_white
3770,42545,1796,0.6880636604774536,0.35649867374005306,FALSE,Public Transportation,nh_white
5883,17176,1616,0.31633520312765595,0.24052354241033486,FALSE,Walking,nh_white
6117,8811,1302,0.36635605689063266,0.3004740886055256,FALSE,Walking,nh_white
4509,35303,1879,0.47771124417831007,0.2102461743180306,FALSE,Walking,nh_white
5880,47962,2727,0.580952380952381,0.3329931972789116,FALSE,Car,nh_white
5374,49144,2275,0.4666914774841831,0.2612579084480834,FALSE,Car,nh_white
3181,60302,1164,0.11097139264382269,0.16127004086765168,FALSE,Car,nh_white
4902,53868,1941,0.19726642186862506,0.09383924928600572,FALSE,Car,nh_white
5969,78607,2030,0.05645836823588541,0.1127492042218127,FALSE,Car,nh_white
4891,61385,1769,0.07074217951339194,0.16642813330607237,FALSE,Car,nh_white
2861,37708,1532,0.82418734708144,0.34673191191890945,FALSE,Car,nh_white
5006,40106,2103,0.5805033959248901,0.3443867359168997,FALSE,Car,nh_white
4646,31778,1466,0.5626345243219975,0.35040895393887217,FALSE,Car,nh_white
4850,46448,1914,0.4661855670103093,0.311340206185567,FALSE,Car,nh_white
3636,111620,1312,0.11688668866886688,0.16116611661166116,FALSE,Car,nh_white
6176,54408,2169,0.10071243523316062,0.09828367875647669,FALSE,Car,nh_white
5794,53830,2263,0.2424922333448395,0.2126337590610977,FALSE,Car,nh_white
5186,64263,1823,0.022560740455071344,0.14442730428075587,FALSE,Car,nh_white
7542,68566,2717,0.171705118005834,0.16560594006894722,FALSE,Car,nh_white
5746,77524,2208,0.08962756700313261,0.05777932474765054,FALSE,Car,nh_white
6376,74199,2247,0.14554579673776663,0.13974278544542032,FALSE,Car,nh_white
5880,49107,1815,0.13095238095238096,0.18010204081632653,FALSE,Car,nh_white
3887,65882,1390,0.10676614355544121,0.2063287882685876,FALSE,Car,nh_white
5698,46281,2309,0.1812916812916813,0.11021411021411022,FALSE,Car,nh_white
3846,47537,1375,0.09594383775351015,0.2750910036401456,FALSE,Car,nh_white
5930,75368,2313,0.2642495784148398,0.3112984822934233,FALSE,Car,nh_white
4616,64004,1686,0.24696707105719237,0.17915944540727902,FALSE,Car,nh_white
6333,7489,971,0.09695247118269383,0.1433759671561661,FALSE,Car,nh_white
5238,43009,1706,0.05994654448262696,0.3064146620847652,FALSE,Car,nh_white
5643,76532,2122,0.1495658337763601,0.16604642920432394,FALSE,Car,nh_white
4895,56870,1779,0.35444330949948927,0.25311542390194075,FALSE,Car,nh_white
3235,36640,1341,0.31931993817619786,0.3057187017001546,FALSE,Car,nh_white
2960,31129,1760,0.2125,0.0945945945945946,FALSE,Car,nh_white
4548,39254,2160,0.0395778364116095,0.009894459102902375,FALSE,Car,nh_white
5320,35596,2122,0.13101503759398497,0.04962406015037594,FALSE,Car,nh_white
4970,36975,2271,0.17002012072434608,0.05432595573440644,FALSE,Car,nh_white
5613,27465,2076,0.1817210048102619,0.0260110457865669,FALSE,Car,nh_white
3419,41654,1518,0.0894998537584089,0.08248025738520035,FALSE,Car,nh_white
2098,42361,1053,0.07483317445185891,0.030028598665395614,FALSE,Car,nh_white
3044,31169,1443,0.1764126149802891,0.10019710906701708,FALSE,Car,nh_white
4669,36791,1975,0.2026129792246734,0.03298350824587706,FALSE,Car,nh_white
3491,27484,2011,0.4076195932397594,0.142652535090232,FALSE,Car,nh_white
3246,35020,1613,0.24368453481207641,0.038508934072704865,FALSE,Car,nh_white
3826,40334,1709,0.1633559853633037,0.11657083115525353,FALSE,Car,nh_white
4686,46073,1760,0.16559965855740505,0.08045241143832693,FALSE,Car,nh_white
4103,31685,1571,0.2700463075798196,0.14282232512795515,FALSE,Car,nh_white
4218,42113,1639,0.13205310573731627,0.060455192034139404,FALSE,Car,nh_white
4306,39714,1397,0.3032977241058987,0.20436600092893636,FALSE,Car,nh_white
4372,38758,1929,0.6964775846294602,0.26029277218664226,FALSE,Car,nh_white
5790,31086,1853,0.37132987910189985,0.2457685664939551,FALSE,Car,nh_white
2654,42306,1128,0.41974378296910325,0.15900527505651846,FALSE,Car,nh_white
5575,42057,2198,0.5795515695067265,0.22062780269058296,FALSE,Car,nh_white
6272,30756,2208,0.5114795918367347,0.4379783163265306,FALSE,Car,nh_white
6039,47894,2570,0.5866865375062096,0.2222222222222222,FALSE,Car,nh_white
1740,36935,1069,0.65,0.25517241379310346,FALSE,Public Transportation,nh_white
2132,32708,754,0.7598499061913696,0.3625703564727955,FALSE,Public Transportation,nh_black
1774,41078,570,0.08680947012401354,0.044532130777903044,FALSE,Car,nh_white
4577,31656,1657,0.29538999344548833,0.2958269608914136,FALSE,Car,nh_white
3870,37594,1568,0.11317829457364341,0.09043927648578812,FALSE,Car,nh_white
3070,52177,1102,0.024429967426710098,0.07785016286644951,FALSE,Car,nh_white
9440,40340,3510,0.4225635593220339,0.22447033898305085,FALSE,Car,nh_white
5630,41415,2203,0.13108348134991119,0.14458259325044404,FALSE,Car,nh_white
6751,55989,2302,0.02607021182047104,0.13909050511035403,FALSE,Car,nh_white
4855,58259,1780,0.2059732234809475,0.19505664263645725,FALSE,Car,nh_white
4871,29609,2093,0.26996509956887704,0.0847875179634572,FALSE,Car,nh_white
2587,22465,1133,0.8500193274062621,0.03904136064940085,FALSE,Car,h_latino
5257,41865,1962,0.15008560015217806,0.06372455773254708,FALSE,Car,nh_white
7914,36838,2922,0.21038665655799849,0.058251200404346726,FALSE,Car,nh_white
8865,51620,3087,0.0685843203609701,0.03417935702199661,FALSE,Car,nh_white
4579,50737,1559,0.06682681808255078,0.06617165319938852,FALSE,Car,nh_white
3443,54179,1240,0.04066221318617485,0.042985768225384836,FALSE,Car,nh_white
5781,31114,1236,0.04480193738107594,0.056391627746064696,FALSE,Car,nh_white
6530,35557,2707,0.31194486983154673,0.10459418070444104,FALSE,Car,nh_white
3467,21722,1338,0.6140755696567638,0.07989616383040092,FALSE,Car,nh_white
3709,21647,1262,0.8077648961984363,0.2866001617686708,FALSE,Car,nh_white
3525,54348,1476,0.1253900709219858,0.1548936170212766,FALSE,Car,nh_white
4238,25286,1601,0.5460122699386503,0.21802737140160453,FALSE,Car,nh_white
7828,26076,2884,0.4538834951456311,0.21320899335717935,FALSE,Car,nh_white
2011,35168,796,0.1357533565390353,0.2262555942317255,FALSE,Car,nh_white
3278,30100,1280,0.6079926784624771,0.22574740695546064,FALSE,Car,nh_white
5668,30243,2040,0.2806986591390261,0.07339449541284404,FALSE,Car,nh_white
4617,38116,1799,0.22373835824128221,0.04505089885206844,FALSE,Car,nh_white
7341,41486,2656,0.19466012804794988,0.027108023430050403,FALSE,Car,nh_white
5959,41137,2501,0.10320523577781507,0.06880349051854338,FALSE,Car,nh_white
3460,33889,1365,0.4956647398843931,0.08092485549132948,FALSE,Car,nh_white
4325,26316,1918,0.5526011560693641,0.06335260115606936,FALSE,Car,nh_white
3431,41168,1467,0.1305741766248907,0.05071407752841737,FALSE,Car,nh_white
4192,25989,1634,0.3401717557251908,0.03101145038167939,FALSE,Car,nh_white
7066,36804,2924,0.2289838664024908,0.08420605717520521,FALSE,Car,nh_white
2997,37464,1234,0.15081748415081747,0.06006006006006006,FALSE,Car,nh_white
6356,22637,2240,0.5237570799244808,0.09581497797356828,FALSE,Car,h_latino
5012,14369,1577,0.6063447725458898,0.1149241819632881,FALSE,Car,h_latino
3766,23933,1126,0.38157195963887414,0.17976633032395115,FALSE,Car,h_latino
4278,13306,1805,0.9116409537166901,0.020804114071996258,FALSE,Car,h_latino
2474,11974,1238,0.9195634599838318,0.06426839126919967,FALSE,Car,h_latino
3193,17164,1132,0.8286877544628876,0.15471343564046353,FALSE,Car,h_latino
6268,29608,2528,0.21282705807275049,0.05105296745373325,FALSE,Car,nh_white
2376,33180,1042,0.20496632996632996,0.04040404040404041,FALSE,Car,nh_white
4115,25968,2014,0.418955042527339,0.12685297691373026,FALSE,Car,nh_white
2301,11384,736,0.9130812690134724,0.02998696219035202,FALSE,Car,h_latino
4436,20712,1534,0.6426961226330027,0.02006311992786294,FALSE,Car,h_latino
5340,36082,2019,0.09438202247191012,0.049812734082397,FALSE,Car,nh_white
2842,3903,34,0,0.026038001407459536,FALSE,Car,nh_white
7115,39657,3068,0.13858046380885453,0.07449051300070274,FALSE,Car,nh_white
6340,44922,2249,0.06277602523659306,0.039589905362776026,FALSE,Car,nh_white
4234,21752,1581,0.4773264052905054,0.03731695795937648,FALSE,Car,h_latino
3083,11595,1261,0.8582549464807007,0.08498216023353876,FALSE,Car,h_latino
6108,24429,2487,0.5794040602488539,0.11722331368696791,FALSE,Car,nh_white
3846,39726,1539,0.10218408736349453,0.061362454498179925,FALSE,Car,nh_white
3837,13286,1208,0.6877769090435236,0.08001042481105029,FALSE,Car,h_latino
3607,28239,1326,0.39922373163293595,0.053784308289437206,FALSE,Car,nh_white
3693,11392,1225,0.8797725426482534,0.048470078526942864,FALSE,Car,h_latino
6543,41594,2602,0.21320495185694635,0.08467064037903102,FALSE,Car,nh_white
4771,22510,1619,0.21127646195766087,0.05931670509327185,FALSE,Car,nh_white
7832,10690,1856,0.4416496424923391,0.13074565883554648,FALSE,Car,nh_black
5191,37719,1985,0.08399152379117704,0.025813908688114045,FALSE,Car,nh_white
4064,27193,1672,0.47711614173228345,0.10383858267716535,FALSE,Car,nh_white
5729,21024,2154,0.6924419619479839,0.15936463606214,FALSE,Car,nh_white
7314,44809,2590,0.10992616899097621,0.06549083948591741,FALSE,Car,nh_white
3876,25363,1626,0.5335397316821465,0.07069143446852426,FALSE,Car,nh_white
4237,26494,1624,0.38210998347887654,0.10644323814019353,FALSE,Car,nh_white
6596,39418,2489,0.024408732565191025,0.06503941782898727,FALSE,Car,nh_white
7731,31462,2884,0.20036217824343552,0.12145906092355452,FALSE,Car,nh_white
6717,31611,2666,0.16837874050915588,0.07890427274080691,FALSE,Car,nh_white
7168,18286,2351,0.7406529017857143,0.16085379464285715,FALSE,Car,h_latino
4372,36446,1898,0.22781335773101555,0.057410795974382436,FALSE,Car,nh_white
5046,40000,1984,0.16825208085612367,0.026159334126040427,FALSE,Car,nh_white
4351,37310,1743,0.15398758905998622,0.039760974488623306,FALSE,Car,nh_white
3425,30206,1443,0.15357664233576643,0.026861313868613138,FALSE,Car,nh_white
3262,39443,1345,0.19619865113427346,0.06591048436541999,FALSE,Car,nh_white
4511,28142,1827,0.17734426956328975,0.02859676346708047,FALSE,Car,nh_white
3706,36210,1661,0.19967620075553158,0.045871559633027525,FALSE,Car,nh_white
2659,24444,1052,0.5660022564874013,0.1053027453930049,FALSE,Car,nh_white
5305,52654,2394,0.5907634307257305,0.2838831291234684,FALSE,Public Transportation,nh_white
3477,62237,1300,0.4000575208513086,0.2269197584124245,FALSE,Public Transportation,nh_white
4147,51265,1551,0.2744152399324813,0.0802990113334941,FALSE,Car,nh_white
6066,47039,2424,0.3938344873062974,0.07418397626112759,FALSE,Car,nh_white
5743,54148,2322,0.14922514365314296,0.13250914156364269,FALSE,Car,nh_white
4869,41221,1700,0.297186280550421,0.3427808584925036,FALSE,Car,nh_white
3215,20309,1327,0.7082426127527216,0.3776049766718507,FALSE,Car,nh_white
4013,32694,1510,0.42162970346374284,0.3072514328432594,FALSE,Car,nh_white
5279,46165,1896,0.21216139420344762,0.09035802235271832,FALSE,Car,nh_white
6928,30264,2532,0.2540415704387991,0.33516166281755194,FALSE,Car,nh_white
4216,42294,1837,0.148719165085389,0.09345351043643264,FALSE,Car,nh_white
5896,42828,1789,0.08497286295793759,0.10040705563093623,FALSE,Car,nh_white
4294,51515,1593,0.4764788076385654,0.26851420586865393,FALSE,Car,nh_white
5128,60035,2251,0.6304602184087363,0.23420436817472698,FALSE,Public Transportation,nh_white
5283,63481,2210,0.313458262350937,0.2678402422865796,FALSE,Car,nh_white
2293,45203,857,0.13650239860444832,0.19537723506323593,FALSE,Car,nh_white
8071,63351,2812,0.014744145706851692,0.06294139511832486,FALSE,Car,nh_white
5401,55402,1767,0.01851508979818552,0.0603591927420848,FALSE,Car,nh_white
6944,50054,2472,0.23603110599078342,0.06710829493087557,FALSE,Car,nh_white
3485,50272,1532,0.21434720229555237,0.16040172166427547,FALSE,Car,nh_white
6347,37033,1382,0.026154088545769654,0.08114069639199623,FALSE,Car,nh_white
4338,39906,1645,0.3450899031811895,0.23121254034117106,FALSE,Car,nh_white
6577,48613,2832,0.2812832598449141,0.10673559373574579,FALSE,Car,nh_white
5173,46477,1879,0.15832205683355885,0.06727237579740963,FALSE,Car,nh_white
4089,61364,1420,0.08461726583516753,0.12154561017363659,FALSE,Car,nh_white
2483,39583,1048,0.20257752718485703,0.06322996375352397,FALSE,Car,nh_white
4187,26727,1749,0.37377597325053735,0.04561738715070456,FALSE,Car,nh_white
4612,25440,1495,0.7777536860364267,0.5741543798785776,TRUE,Public Transportation,h_latino
7524,28007,2383,0.6706539074960127,0.4449760765550239,FALSE,Public Transportation,h_latino
3497,65041,1603,0.4626822991135259,0.040892193308550186,FALSE,Car,nh_white
3655,63811,1667,0.5108071135430916,0.0426812585499316,FALSE,Public Transportation,nh_white
6547,41750,2574,0.32976936001221935,0.2703528333587903,FALSE,Car,nh_white
5951,48032,2263,0.16098134767266006,0.02016467820534364,FALSE,Car,nh_white
3242,38491,1226,0.21437384330660086,0.023750771128932757,FALSE,Car,nh_white
8794,40758,3146,0.20025017057084377,0.03718444393904935,FALSE,Car,nh_white
4004,25840,1808,0.6106393606393606,0.051698301698301696,FALSE,Car,nh_white
6692,41437,2644,0.1881350866706515,0.07352062163777645,FALSE,Car,nh_white
4870,42581,1570,0.04271047227926078,0.10164271047227925,FALSE,Car,nh_white
4238,54818,1521,0.041293062765455406,0.037989617744218974,FALSE,Car,nh_white
3335,39779,1348,0.27136431784107945,0.208095952023988,FALSE,Car,nh_white
2738,57936,1376,0.5653761869978087,0.19503287070854639,FALSE,Public Transportation,nh_white
3664,18898,1372,0.8062227074235808,0.2903930131004367,FALSE,Car,h_latino
4151,22276,1646,0.7044085762466875,0.1917610214406167,FALSE,Car,nh_black
4194,27072,1376,0.5510252742012398,0.36075345731998093,FALSE,Car,nh_black
3440,22128,969,0.6229651162790698,0.27180232558139533,FALSE,Car,nh_black
6179,22329,2312,0.5850461239682797,0.34940928952905,FALSE,Car,nh_black
4909,40384,1808,0.43104501935221023,0.2587084946017519,FALSE,Car,nh_white
2970,60000,1212,0.0734006734006734,0.18956228956228957,FALSE,Car,nh_white
4934,44353,2203,0.21280907985407377,0.24949331171463315,FALSE,Car,nh_white
